"","Year","Month","VesselType","LatBin","HakeWt","Pop","DKB","Widow"
"1764",2016,5,"M",42.8,1319.29304,0,0.00767,0.02071
"1765",2016,5,"M",42.9,109.45907,0,0.00373,0.00086
"1766",2016,5,"M",43.3,0.74126,0,0,0
"1767",2016,5,"M",43.4,2.52011,0,0,0
"1768",2016,5,"M",43.5,29.69142,0,0.00041,0.00288
"1769",2016,5,"M",44,5.3622,0,0,0.00198
"1770",2016,5,"M",44.2,1295.37127,0.00864,0.02184,21.48369
"1771",2016,5,"M",44.3,3705.75191,0.02335,0.04671,7.76587
"1772",2016,5,"M",44.4,152.21028,0,0,0.01523
"1773",2016,5,"M",44.8,0.99279,0,0,0
"1774",2016,5,"M",44.9,2.24641,0,0,0.00072
"1775",2016,5,"M",45,17.26801,0,0,0
"1776",2016,5,"M",45.3,0.11352,0,0,0
"1777",2016,5,"M",45.4,22.80105,0,0,0
"1778",2016,5,"M",45.8,2.72083,0,0,0
"1779",2016,5,"M",46.2,8.09399,0,0,0.00109
"1780",2016,5,"M",46.4,48.37366,0.00239,0,0.00393
"1781",2016,5,"M",46.5,22.51863,0,0,0.0016
"1782",2016,5,"M",46.6,1029.34545,0.04207,0.01328,3.34998
"1783",2016,5,"M",46.7,2070.45237,0.18786,0.09135,1.5456
"1784",2016,5,"M",46.8,799.02288,0.24594,0.02037,1.82659
"1785",2016,5,"M",47.3,93.00309,0.00226,0.00135,0.02164
"1786",2016,5,"M",47.4,165.66909,0.00205,0.00316,0.00516
"1787",2016,5,"M",47.5,816.02676,0.95724,0.00782,0.16322
"1788",2016,5,"M",47.6,934.04833,0.26185,0.03843,0.453
"1789",2016,5,"M",47.7,200.1545,0.18916,0.024,0.00924
"1790",2016,5,"M",47.8,37.34687,0.09501,0,0.00376
"1791",2016,5,"M",47.9,15.42111,0.00098,0,0.00152
"1792",2016,6,"CP",42.3,45.52968,0.00151,0.00454,0.00247
"1793",2016,6,"CP",42.4,26.59179,0,0,0
"1794",2016,6,"CP",42.5,204.0145,0,0,0
"1795",2016,6,"CP",42.6,630.20023,0,0,0
"1796",2016,6,"CP",42.7,1621.18919,0,0,0.0016
"1797",2016,6,"CP",42.8,1480.87294,0,0.00103,0.00305
"1798",2016,6,"CP",42.9,645.39297,0,0.00152,0.00201
"1799",2016,6,"CP",43,836.09156,0.00248,0.0086,0.01552
"1800",2016,6,"CP",43.1,726.40737,0.0014,0.00433,0.00122
"1801",2016,6,"CP",43.2,182.12291,0,0.00643,0
"1802",2016,6,"CP",43.5,35.11866,0,0,0
"1803",2016,6,"CP",43.6,43.50277,0,0,0
"1804",2016,6,"CP",43.7,23.09988,0,0,0
"1805",2016,6,"CP",44.5,6.4242,0,0,0
"1806",2016,6,"CP",44.9,0.32581,0,0,0
"1807",2016,6,"CP",45.2,2.06827,0,0,0
"1808",2016,6,"CP",47.4,166.70709,0.00503,0,0.04305
"1809",2016,6,"CP",47.5,2038.15627,0.17496,0.02344,0.28864
"1810",2016,6,"CP",47.6,1675.5675,0.16702,0.0371,0.30146
"1811",2016,6,"CP",47.7,673.30511,0.00464,0.00164,0.11617
"1812",2016,6,"CP",47.8,1223.41048,0.00462,0.00633,0.61792
"1813",2016,6,"CP",47.9,875.4316,0.00536,0.00204,0.24106
"1814",2016,6,"CP",48,262.00697,0.01074,0,0.04689
"1815",2016,6,"CP",48.1,135.2389,0,0,0.02434
"1816",2016,6,"M",42.5,16.78518,0,0,0
"1817",2016,6,"M",42.6,56.86062,0,0,0
"1818",2016,6,"M",42.7,219.37764,0,0,0
"1819",2016,6,"M",42.8,486.17661,0,0,0
"1820",2016,6,"M",42.9,515.50067,0,0,0
"1821",2016,6,"M",43,39.87881,0,0,0
"1822",2016,6,"M",44.1,21.10678,0,0,0.13054
"1823",2016,6,"M",44.2,1.0087,0,0,0
"1824",2016,6,"M",44.3,44.87991,0,0.00084,0.00263
"1825",2016,6,"M",45.5,0.03498,0,0,0
"1826",2016,6,"M",47.3,289.91042,1.97007,0.04214,0.44271
"1827",2016,6,"M",47.4,361.57621,0.01117,0.19324,15.25695
"1828",2016,6,"M",47.5,2710.34925,0.28507,0.01169,1.85886
"1829",2016,6,"M",47.6,2082.98601,0.09843,0.01514,0.81086
"1830",2016,6,"M",47.7,780.06124,0.09127,0.00861,0.13032
"1831",2016,6,"M",47.8,4059.64157,0.47565,0.08016,2.24622
"1832",2016,6,"M",47.9,1891.99426,0.06818,0,0.14924
"1833",2016,7,"M",42.2,280.73522,0,0,0
"1834",2016,7,"M",42.3,1213.14466,0,0,0
"1835",2016,7,"M",42.4,420.4269,0,0,0
"1836",2016,7,"M",42.5,456.88237,0,0,0
"1837",2016,7,"M",42.6,505.50244,0,0,0
"1838",2016,7,"M",42.7,1461.86112,0,0,0.00184
"1839",2016,7,"M",42.8,968.85884,0,0,0
"1840",2016,7,"M",42.9,585.84527,0,0,0
"1841",2016,7,"M",43,272.06102,0,0,0
"1842",2016,8,"M",41.9,0.37198,0,0,0
"1843",2016,8,"M",42,109.2161,0,0.00294,0.01569
"1844",2016,8,"M",42.1,202.92947,0,0.00066,0
"1845",2016,8,"M",42.2,267.11375,0,0,0
"1846",2016,8,"M",42.3,400.88661,0,0,0
"1847",2016,8,"M",42.4,352.59444,0,0.00242,0
"1848",2016,8,"M",42.5,46.29532,0,0,0
"1849",2016,8,"M",42.7,156.41079,0,0,0
"1850",2016,8,"M",42.9,37.20951,0,0,0
"1851",2016,8,"M",43,83.46666,0,0,0
"1852",2016,8,"M",43.1,372.70828,0,0,0
"1853",2016,8,"M",43.2,717.21765,0,0,0
"1854",2016,8,"M",43.3,33.91293,0,0,0
"1855",2016,8,"M",44.3,0.92988,0,0,0.00496
"1856",2016,8,"M",44.9,30.8761,0,0,0.1036
"1857",2016,8,"M",45.1,3.18408,0,0,0.01204
"1858",2016,8,"M",46,15.14988,0,0,0.01362
"1859",2016,8,"M",46.2,3.11157,0,0,0
"1860",2016,8,"M",47.1,59.96146,0,0,0.0119
"1861",2016,8,"M",47.2,280.2724,0.15352,0,0.13781
"1862",2016,8,"M",47.3,441.7839,0,0,1.4091
"1863",2016,8,"M",47.4,570.16239,0.00483,0,0.26678
"1864",2016,8,"M",47.5,34.10001,0,0,0
"1865",2016,8,"M",47.6,261.29571,0.00117,0.00404,0.13477
"1866",2016,8,"M",47.7,407.62561,0.00567,0,0.28423
"1867",2016,8,"M",47.8,296.25866,0.0018,0,0.14018
"1868",2016,8,"M",47.9,42.4395,0.00108,0,0.01407
"1869",2016,9,"CP",42.5,105.42481,0,0,0.00103
"1870",2016,9,"CP",42.9,7.30005,0,0,0
"1871",2016,9,"CP",43,13.30173,0,0,0
"1872",2016,9,"CP",43.1,37.91036,0,0,0
"1873",2016,9,"CP",44,97.96072,0.00231,0,0.02591
"1874",2016,9,"CP",44.1,1119.92511,0.02024,0.06366,3.94485
"1875",2016,9,"CP",44.2,4749.23753,0.07203,0.06387,9.37072
"1876",2016,9,"CP",44.3,7017.6654881117,0.4989178797,0.4016807038,46.1472299533
"1877",2016,9,"CP",44.4,6070.1957,0.77704,0.45521,12.22059
"1878",2016,9,"CP",44.5,262.63589,0.01707,0.00197,0.45855
"1879",2016,9,"CP",44.6,29.6745,0,0,0
"1880",2016,9,"CP",44.9,18.82205,0,0,0
"1881",2016,9,"CP",45.1,10.04944,0,0,0
"1882",2016,9,"CP",45.7,12.28593,0,0,0.00169
"1883",2016,9,"CP",47.9,8.47014,0.00125,0,0.00112
"1884",2016,9,"CP",48.1,65.60236,0.03021,0,0.02727
"1885",2016,9,"M",41.9,53.89274,0,0,0.00434
"1886",2016,9,"M",42,1184.87494,0,0,0.01639
"1887",2016,9,"M",42.1,762.08426,0,0,0
"1888",2016,9,"M",42.2,383.64132,0,0.00396,0.00095
"1889",2016,9,"M",42.3,825.36253,0,0.00216,0.11982
"1890",2016,9,"M",42.4,578.48026,0.00608,0.00261,0.00907
"1891",2016,9,"M",42.5,44.18938,0,0,0
"1892",2016,9,"M",42.9,65.32921,0,0,0
"1893",2016,9,"M",43,826.80465,0,0.00378,0.00879
"1894",2016,9,"M",43.1,1929.04663,0.0089,0.01383,0.02164
"1895",2016,9,"M",43.2,2192.96554,0.01698,0.0214,0.08316
"1896",2016,9,"M",43.3,501.26598,0.00862,0.0022,0
"1897",2016,9,"M",43.4,386.20833,0,0.02412,0.00454
"1898",2016,9,"M",43.5,963.63627,0.0012,0.00386,0.25623
"1899",2016,9,"M",43.6,301.05468,0.00096,0.00194,0.0019
"1900",2016,9,"M",43.7,13.39004,0,0,0
"1901",2016,9,"M",44.3,116.87542,0.00511,0,0.4671
"1902",2016,9,"M",44.4,38.73103,0.00237,0.00098,0.14542
"1903",2016,9,"M",45,1.81198,0,0,0.00528
"1904",2016,9,"M",46.2,3188.79315,1.35964,0.00038,8.70783
"1905",2016,9,"M",46.3,339.93384,0.04688,0,0.02624
"1906",2016,9,"M",46.9,10.17744,0.02722,0,0
"1907",2016,10,"CP",42.2,45.90415,0,0,0
"1908",2016,10,"CP",42.3,404.71545,0,0,0
"1909",2016,10,"CP",42.4,1765.85358,0.00161,0.00263,0
"1910",2016,10,"CP",42.5,3077.64007,0.00171,7e-04,0.00499
"1911",2016,10,"CP",42.6,2237.67986,0.00058,0.00101,0.01628
"1912",2016,10,"CP",42.7,436.28921,0,0,0
"1913",2016,10,"CP",42.8,218.42809,0,0,0
"1914",2016,10,"CP",42.9,41.4577,0,0,0
"1915",2016,10,"CP",43,86.84075,0,0,0
"1916",2016,10,"CP",43.3,8.91335,0,0,0
"1917",2016,10,"CP",43.9,74.85934,0,0,0
"1918",2016,10,"CP",44,194.60573,0,0.00205,0.01062
"1919",2016,10,"CP",44.1,311.14159,0.00324,0,0.01197
"1920",2016,10,"CP",44.2,1645.97102,0.00894,0.00697,2.27642
"1921",2016,10,"CP",44.3,1768.39619,0.01423,0.00568,3.61173
"1922",2016,10,"CP",44.4,208.12446,0,0,0.4732
"1923",2016,10,"CP",44.8,362.31027,0.00822,0.01477,0.00662
"1924",2016,10,"CP",44.9,278.90869,0.0266,0.00793,0.13781
"1925",2016,10,"CP",45,360.98691,0.09621,0.00669,0.02588
"1926",2016,10,"CP",45.1,584.54048,0.00557,0.01757,0.05174
"1927",2016,10,"CP",45.2,60.7338,0.00126,0.00492,0.00198
"1928",2016,10,"CP",45.4,40.78271,0,0,0
"1929",2016,10,"CP",47.5,4.1997,0,0.0011,0
"1930",2016,10,"CP",47.8,3.56618,0,0,0
"1931",2016,10,"M",41.9,16.46354,0,0,0
"1932",2016,10,"M",42,46.28331,0,0,0
"1933",2016,10,"M",42.1,98.69732,0.00307,0,0
"1934",2016,10,"M",42.2,189.79995,0.00096,0,0.0162
"1935",2016,10,"M",42.3,688.24884,0.00301,0.00103,0.14858
"1936",2016,10,"M",42.4,368.44938,0.00265,0.00064,0.06481
"1937",2016,10,"M",42.5,1508.05189,0.00872,0.00633,0.02771
"1938",2016,10,"M",42.6,1254.60619,0.00851,0.00732,0.07083
"1939",2016,10,"M",42.7,496.12925,0.00093,0.12242,0
"1940",2016,10,"M",42.8,667.11999,0.017,0.45501,0.00194
"1941",2016,10,"M",42.9,303.51733,0.00239,0.00162,0
"1942",2016,10,"M",43,676.41628,0.0711,0.02646,0.12612
"1943",2016,10,"M",43.1,939.00936,0.08875,0.03429,0.1346
"1944",2016,10,"M",43.2,436.5759,0.14779,0.01637,0.01091
"1945",2016,10,"M",43.3,97.36407,0.00248,0.00306,0
